Object_from	Object_to	Effect	Mechanism	Link	References	Sources	Description	IF	IF_score
EG10547	TU0-3982	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-3982	-1.0	tgi			RegulonDB	Strong		
EG10547	G7394	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-8745	1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-8745	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8767	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13757	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13758	-1.0	tgi			RegulonDB	Weak		
EG10547	G7542	1.0	tgi			RegulonDB	Weak		
EG10547	G7542	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13833	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13833	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13834	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13834	-1.0	tgi			RegulonDB	Weak		
EG10547	G7575	-1.0	tgi			RegulonDB	Weak		
EG10547	G7583	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-1546	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-45258	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-45258	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13899	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13907	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13934	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13936	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13936	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-1721	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-1721	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8610	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8612	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8663	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8663	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6362	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6362	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-93010	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-14169	1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-14169	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8624	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-14766	-1.0	tgi			RegulonDB	Weak		
EG10547	G7931	1.0	tgi			RegulonDB	Weak		
EG10547	G7931	-1.0	tgi			RegulonDB	Weak		
EG10547	G7120	-1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-8586	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8593	1.0	tgi			RegulonDB	Weak		
EG10547	G0-10591	1.0	tgi			RegulonDB	Weak		
EG10547	G0-10641	-1.0	tgi			RegulonDB	Confirmed		
EG10547	G0-16657	1.0	tgi			RegulonDB	Weak		
G7308	EG11150	1.0	tgi			RegulonDB	Weak		
G7308	EG11282	1.0	tgi			RegulonDB	Weak		
G7308	G7300	1.0	tgi			RegulonDB	Weak		
G7308	G7301	1.0	tgi			RegulonDB	Weak		
G7308	G7302	1.0	tgi			RegulonDB	Weak		
G7308	G7303	1.0	tgi			RegulonDB	Weak		
G7308	G7304	1.0	tgi			RegulonDB	Weak		
G7308	G7305	1.0	tgi			RegulonDB	Weak		
G7308	G7306	1.0	tgi			RegulonDB	Weak		
G7308	G7307	1.0	tgi			RegulonDB	Weak		
G7308	G7308	1.0	tgi			RegulonDB	Weak		
G7308	G7309	1.0	tgi			RegulonDB	Weak		
EG10474	TU00152	1.0	tgi			RegulonDB	Strong		
EG10474	EG10301	1.0	tgi			RegulonDB	Strong		
EG10474	EG10474	1.0	tgi			RegulonDB	Strong		
EG10474	EG10475	1.0	tgi			RegulonDB	Strong		
EG10474	EG10476	1.0	tgi			RegulonDB	Strong		
EG10474	EG10477	1.0	tgi			RegulonDB	Strong		
EG10474	EG10478	1.0	tgi			RegulonDB	Strong		
EG10474	EG10479	1.0	tgi			RegulonDB	Strong		
EG10474	EG10480	1.0	tgi			RegulonDB	Strong		
EG10474	EG10481	1.0	tgi			RegulonDB	Strong		
EG10474	EG10483	1.0	tgi			RegulonDB	Strong		
EG10474	EG10484	1.0	tgi			RegulonDB	Strong		
EG10474	EG10485	1.0	tgi			RegulonDB	Strong		
EG10474	EG10486	1.0	tgi			RegulonDB	Strong		
EG10474	EG10487	1.0	tgi			RegulonDB	Strong		
EG10474	EG11150	1.0	tgi			RegulonDB	Weak		
EG10474	EG11282	1.0	tgi			RegulonDB	Weak		
EG10474	TU0-14407	1.0	tgi			RegulonDB	Strong		
EG10474	EG11552	1.0	tgi			RegulonDB	Strong		
EG10474	G7300	1.0	tgi			RegulonDB	Weak		
EG10474	G7301	1.0	tgi			RegulonDB	Weak		
EG10474	G7302	1.0	tgi			RegulonDB	Weak		
EG10474	G7303	1.0	tgi			RegulonDB	Weak		
EG10474	G7304	1.0	tgi			RegulonDB	Weak		
EG10474	G7305	1.0	tgi			RegulonDB	Weak		
EG10474	G7306	1.0	tgi			RegulonDB	Weak		
EG10474	G7307	1.0	tgi			RegulonDB	Weak		
EG10474	G7308	1.0	tgi			RegulonDB	Weak		
EG10474	G7309	1.0	tgi			RegulonDB	Weak		
EG10474	G7414	1.0	tgi			RegulonDB	Strong		
EG12344	EG10776	1.0	tgi			RegulonDB	Strong		
EG12344	EG10777	1.0	tgi			RegulonDB	Strong		
EG12344	EG10778	1.0	tgi			RegulonDB	Strong		
EG12344	EG10779	1.0	tgi			RegulonDB	Strong		
EG12344	TU0-14499	1.0	tgi			RegulonDB	Strong		
EG12344	TU0-5741	1.0	tgi			RegulonDB	Strong		
EG12344	TU0-1805	-1.0	tgi			RegulonDB	Strong		
EG12344	G0-16700	1.0	tgi			RegulonDB	Strong		
EG12202	EG11402	-1.0	tgi			RegulonDB	Strong		
EG12202	EG12127	-1.0	tgi			RegulonDB	Strong		
EG11434	TU102	1.0	tgi			RegulonDB	Weak		
EG11434	TU0-6443	1.0	tgi			RegulonDB	Weak		
EG11434	TU00105	1.0	tgi			RegulonDB	Strong		
EG11434	EG10524	-1.0	tgi			RegulonDB	Confirmed		
EG11434	EG10526	-1.0	tgi			RegulonDB	Confirmed		
EG11434	EG10527	-1.0	tgi			RegulonDB	Confirmed		
EG11434	EG10570	1.0	tgi			RegulonDB	Weak		
EG11434	TU00188	1.0	tgi			RegulonDB	Strong		
EG11434	TU00189	1.0	tgi			RegulonDB	Weak		
EG11434	TU541	1.0	tgi			RegulonDB	Weak		
EG11434	TU00094	-1.0	tgi			RegulonDB	Confirmed		
EG11434	TU355	1.0	tgi			RegulonDB	Weak		
EG11434	EG10852	1.0	tgi			RegulonDB	Strong		
EG11434	TU00064	1.0	tgi			RegulonDB	Strong		
EG11434	EG11009	1.0	tgi			RegulonDB	Weak		
EG11434	TU491	1.0	tgi			RegulonDB	Strong		
EG11434	EG11164	1.0	tgi			RegulonDB	Weak		
EG11434	EG11165	1.0	tgi			RegulonDB	Weak		
EG11434	TU00209	1.0	tgi			RegulonDB	Strong		
EG11434	EG11261	1.0	tgi			RegulonDB	Strong		
EG11434	TU794	1.0	tgi			RegulonDB	Strong		
EG11434	TU0-7804	-1.0	tgi			RegulonDB	Confirmed		
EG11434	EG11398	-1.0	tgi			RegulonDB	Strong		
EG11434	EG11399	-1.0	tgi			RegulonDB	Strong		
EG11434	TU0-13962	-1.0	tgi			RegulonDB	Strong		
EG11434	TU0-36398	1.0	tgi			RegulonDB	Weak		
EG11434	TU0-1841	1.0	tgi			RegulonDB	Strong		
EG11434	EG11425	1.0	tgi			RegulonDB	Weak		
EG11434	EG11426	1.0	tgi			RegulonDB	Weak		
EG11434	EG11434	1.0	tgi			RegulonDB	Confirmed		
EG11434	EG11435	1.0	tgi			RegulonDB	Confirmed		
EG11434	EG11599	1.0	tgi			RegulonDB	Confirmed		
EG11434	EG11703	1.0	tgi			RegulonDB	Strong		
EG11434	TU0-14615	1.0	tgi			RegulonDB	Strong		
EG11434	EG11889	-1.0	tgi			RegulonDB	Weak		
EG11434	EG11890	-1.0	tgi			RegulonDB	Weak		
EG11434	TU0-13835	1.0	tgi			RegulonDB	Weak		
EG11434	EG12799	1.0	tgi			RegulonDB	Strong		
EG11434	EG12800	1.0	tgi			RegulonDB	Strong		
EG11434	EG12801	1.0	tgi			RegulonDB	Strong		
EG11434	EG12842	1.0	tgi			RegulonDB	Strong		
EG11434	TU0-2644	1.0	tgi			RegulonDB	Strong		
EG11434	TU0-4624	1.0	tgi			RegulonDB	Strong		
EG11434	TU0-12936	1.0	tgi			RegulonDB	Weak		
EG11434	TU0-13041	1.0	tgi			RegulonDB	Weak		
EG11434	TU0-14516	1.0	tgi			RegulonDB	Strong		
EG11434	G6490	1.0	tgi			RegulonDB	Strong		
EG11434	G6491	1.0	tgi			RegulonDB	Strong		
EG11434	G6492	1.0	tgi			RegulonDB	Strong		
EG11434	TU0-13160	1.0	tgi			RegulonDB	Confirmed		
EG11434	G6605	1.0	tgi			RegulonDB	Confirmed		
EG11434	TU0-42593	1.0	tgi			RegulonDB	Confirmed		
EG11434	TU0-13162	1.0	tgi			RegulonDB	Confirmed		
EG11434	TU0-8638	1.0	tgi			RegulonDB	Weak		
EG11434	TU0-13879	1.0	tgi			RegulonDB	Weak		
EG11434	G7658	1.0	tgi			RegulonDB	Strong		
EG11434	G7659	1.0	tgi			RegulonDB	Strong		
G7326	EG10468	-1.0	tgi			RegulonDB	Strong		
G7326	EG10469	-1.0	tgi			RegulonDB	Strong		
G7326	EG10470	-1.0	tgi			RegulonDB	Strong		
G7326	EG10471	-1.0	tgi			RegulonDB	Strong		
G7326	EG10472	-1.0	tgi			RegulonDB	Strong		
G7326	EG10473	-1.0	tgi			RegulonDB	Strong		
G7326	EG11378	1.0	tgi			RegulonDB	Confirmed		
G7326	EG12060	-1.0	tgi			RegulonDB	Strong		
G7326	EG12061	-1.0	tgi			RegulonDB	Strong		
G7326	EG12062	-1.0	tgi			RegulonDB	Strong		
G7326	EG12064	-1.0	tgi			RegulonDB	Strong		
G7326	EG12067	-1.0	tgi			RegulonDB	Strong		
G7326	EG12068	-1.0	tgi			RegulonDB	Strong		
G7326	EG12132	-1.0	tgi			RegulonDB	Confirmed		
G7326	EG12143	-1.0	tgi			RegulonDB	Strong		
G7326	TU0-8480	-1.0	tgi			RegulonDB	Strong		
G7326	EG12381	1.0	tgi			RegulonDB	Weak		
G7326	EG20257	1.0	tgi			RegulonDB	Weak		
G7326	TU0-8530	-1.0	tgi			RegulonDB	Confirmed		
G7326	G6905	1.0	tgi			RegulonDB	Confirmed		
G7326	G6906	1.0	tgi			RegulonDB	Confirmed		
G7326	G6907	1.0	tgi			RegulonDB	Confirmed		
G7326	G6908	1.0	tgi			RegulonDB	Confirmed		
G7326	G6909	1.0	tgi			RegulonDB	Confirmed		
G7326	G6924	1.0	tgi			RegulonDB	Strong		
G7326	G7324	-1.0	tgi			RegulonDB	Confirmed		
G7326	G7325	-1.0	tgi			RegulonDB	Confirmed		
G7326	G7326	-1.0	tgi			RegulonDB	Confirmed		
G7326	TU0-14484	-1.0	tgi			RegulonDB	Strong		
G7326	TU0-14812	-1.0	tgi			RegulonDB	Strong		
G7326	G7401	1.0	tgi			RegulonDB	Weak		
G7326	G7402	1.0	tgi			RegulonDB	Weak		
G7326	TU0-14478	-1.0	tgi			RegulonDB	Strong		
G7546	EG20080	1.0	tgi			RegulonDB	Strong		
G7546	G0-8601	1.0	tgi			RegulonDB	Strong		
G7546	G7542	1.0	tgi			RegulonDB	Strong		
G7546	G7543	1.0	tgi			RegulonDB	Strong		
G7546	G7544	1.0	tgi			RegulonDB	Strong		
G7546	G7545	1.0	tgi			RegulonDB	Strong		
G7546	TU0-1963	-1.0	tgi			RegulonDB	Strong		
EG12243	TU0-4929	1.0	tgi			RegulonDB	Weak		
EG12243	EG10126	-1.0	tgi			RegulonDB	Strong		
EG12243	TU0-14513	1.0	tgi			RegulonDB	Weak		
EG12243	EG10132	1.0	tgi			RegulonDB	Weak		
EG12243	TU00139	1.0	tgi			RegulonDB	Weak		
EG12243	TU0-14650	1.0	tgi			RegulonDB	Weak		
EG12243	TU0-45285	1.0	tgi			RegulonDB	Weak		
EG12243	EG11204	-1.0	tgi			RegulonDB	Strong		
EG12243	TU0-13221	1.0	tgi			RegulonDB	Weak		
EG12243	EG11398	1.0	tgi			RegulonDB	Strong		
EG12243	EG11398	-1.0	tgi			RegulonDB	Strong		
EG12243	EG11399	1.0	tgi			RegulonDB	Strong		
EG12243	EG11399	-1.0	tgi			RegulonDB	Strong		
EG12243	TU0-13962	1.0	tgi			RegulonDB	Strong		
EG12243	TU0-13962	-1.0	tgi			RegulonDB	Strong		
EG12243	EG11490	1.0	tgi			RegulonDB	Confirmed		
EG12243	TU0-45279	1.0	tgi			RegulonDB	Strong		
EG12243	EG11544	1.0	tgi			RegulonDB	Strong		
EG12243	EG11821	1.0	tgi			RegulonDB	Weak		
EG12243	EG11889	1.0	tgi			RegulonDB	Confirmed		
EG12243	EG11890	1.0	tgi			RegulonDB	Confirmed		
EG12243	EG12191	1.0	tgi			RegulonDB	Weak		
EG12243	EG12240	1.0	tgi			RegulonDB	Weak		
EG12243	EG12241	1.0	tgi			RegulonDB	Weak		
EG12243	TU0-14718	1.0	tgi			RegulonDB	Weak		
EG12243	TU0-14718	-1.0	tgi			RegulonDB	Strong		
EG12243	TU0-2261	1.0	tgi			RegulonDB	Strong		
EG12243	EG50009	1.0	tgi			RegulonDB	Strong		
EG12243	TU0-5761	1.0	tgi			RegulonDB	Weak		
EG12243	G6261	1.0	tgi			RegulonDB	Strong		
EG12243	G6262	1.0	tgi			RegulonDB	Strong		
EG12243	TU0-41793	1.0	tgi			RegulonDB	Confirmed		
EG12243	TU0-13291	-1.0	tgi			RegulonDB	Strong		
EG12243	TU0-13292	-1.0	tgi			RegulonDB	Strong		
EG12243	G6841	-1.0	tgi			RegulonDB	Strong		
EG12243	G6842	-1.0	tgi			RegulonDB	Strong		
EG12243	G6877	-1.0	tgi			RegulonDB	Strong		
EG12243	G0-16680	1.0	tgi			RegulonDB	Strong		
EG12242	EG11398	1.0	tgi			RegulonDB	Strong		
EG12242	EG11398	-1.0	tgi			RegulonDB	Strong		
EG12242	EG11399	1.0	tgi			RegulonDB	Strong		
EG12242	EG11399	-1.0	tgi			RegulonDB	Strong		
EG12242	TU0-13962	1.0	tgi			RegulonDB	Strong		
EG12242	TU0-13962	-1.0	tgi			RegulonDB	Strong		
EG12242	EG11490	1.0	tgi			RegulonDB	Strong		
EG12242	EG11490	-1.0	tgi			RegulonDB	Strong		
EG12242	EG11544	1.0	tgi			RegulonDB	Weak		
EG12242	EG11889	-1.0	tgi			RegulonDB	Weak		
EG12242	EG11890	-1.0	tgi			RegulonDB	Weak		
EG12242	EG12240	1.0	tgi			RegulonDB	Weak		
EG12242	EG12241	1.0	tgi			RegulonDB	Weak		
EG12242	TU0-14718	-1.0	tgi			RegulonDB	Weak		
EG12242	TU0-2261	1.0	tgi			RegulonDB	Strong		
EG12242	TU0-2261	-1.0	tgi			RegulonDB	Strong		
EG12242	EG50009	1.0	tgi			RegulonDB	Strong		
EG12242	EG50009	-1.0	tgi			RegulonDB	Strong		
EG12242	TU0-5761	-1.0	tgi			RegulonDB	Weak		
EG12242	TU0-41793	1.0	tgi			RegulonDB	Strong		
EG12242	TU0-41793	-1.0	tgi			RegulonDB	Strong		
EG12242	G0-16680	1.0	tgi			RegulonDB	Weak		
G6201	G6205	1.0	tgi			RegulonDB	Confirmed		
G6201	M010	1.0	tgi			RegulonDB	Confirmed		
G6201	M011	1.0	tgi			RegulonDB	Confirmed		
G6201	M012	1.0	tgi			RegulonDB	Confirmed		
G6201	M013	1.0	tgi			RegulonDB	Confirmed		
G6201	M014	1.0	tgi			RegulonDB	Confirmed		
EG12356	G7750	1.0	tgi			RegulonDB	Weak		
EG12356	G7751	1.0	tgi			RegulonDB	Weak		
EG10731	TU00111	-1.0	tgi			RegulonDB	Weak		
EG10731	TU00077	1.0	tgi			RegulonDB	Weak		
EG10731	TU00080	1.0	tgi			RegulonDB	Weak		
EG10731	EG10377	1.0	tgi			RegulonDB	Weak		
EG10731	EG10378	1.0	tgi			RegulonDB	Weak		
EG10731	EG10379	1.0	tgi			RegulonDB	Weak		
EG10731	EG10380	1.0	tgi			RegulonDB	Weak		
EG10731	EG10381	1.0	tgi			RegulonDB	Weak		
EG10731	TU0-14806	1.0	tgi			RegulonDB	Strong		
EG10731	EG10582	1.0	tgi			RegulonDB	Weak		
EG10731	EG10590	1.0	tgi			RegulonDB	Weak		
EG10731	TU0-7805	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-7823	1.0	tgi			RegulonDB	Weak		
EG10731	EG10731	1.0	tgi			RegulonDB	Strong		
EG10731	EG10731	-1.0	tgi			RegulonDB	Strong		
EG10731	TU0-41681	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-41681	-1.0	tgi			RegulonDB	Strong		
EG10731	EG10792	1.0	tgi			RegulonDB	Weak		
EG10731	EG10795	1.0	tgi			RegulonDB	Weak		
EG10731	EG11009	1.0	tgi			RegulonDB	Weak		
EG10731	EG11164	1.0	tgi			RegulonDB	Weak		
EG10731	EG11165	1.0	tgi			RegulonDB	Weak		
EG10731	EG11233	1.0	tgi			RegulonDB	Strong		
EG10731	TU00137	1.0	tgi			RegulonDB	Weak		
EG10731	EG11398	1.0	tgi			RegulonDB	Strong		
EG10731	EG11399	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-13962	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-45279	1.0	tgi			RegulonDB	Strong		
EG10731	EG11544	1.0	tgi			RegulonDB	Weak		
EG10731	EG11703	-1.0	tgi			RegulonDB	Weak		
EG10731	TU0-14615	-1.0	tgi			RegulonDB	Weak		
EG10731	TU0-7821	1.0	tgi			RegulonDB	Weak		
EG10731	TU0-2441	-1.0	tgi			RegulonDB	Confirmed		
EG10731	TU0-14718	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-2421	1.0	tgi			RegulonDB	Confirmed		
EG10731	TU0-13307	1.0	tgi			RegulonDB	Weak		
EG10731	TU0-7783	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-7822	1.0	tgi			RegulonDB	Weak		
EG10731	TU0-14357	-1.0	tgi			RegulonDB	Strong		
EG10731	G6517	1.0	tgi			RegulonDB	Weak		
EG10731	G6518	1.0	tgi			RegulonDB	Weak		
EG10731	G6519	1.0	tgi			RegulonDB	Weak		
EG10731	G6520	1.0	tgi			RegulonDB	Weak		
EG10731	G6521	1.0	tgi			RegulonDB	Weak		
EG10731	G6522	1.0	tgi			RegulonDB	Weak		
EG10731	G6523	1.0	tgi			RegulonDB	Weak		
EG10731	TU0-36425	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-7743	-1.0	tgi			RegulonDB	Strong		
EG10731	G6790	-1.0	tgi			RegulonDB	Strong		
EG10731	TU0-7741	-1.0	tgi			RegulonDB	Weak		
EG10731	G6864	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-7802	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-7802	-1.0	tgi			RegulonDB	Strong		
EG10731	TU0-2447	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-8339	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-7781	1.0	tgi			RegulonDB	Strong		
EG10731	TU0-1902	-1.0	tgi			RegulonDB	Weak		
EG10731	TU0-14424	1.0	tgi			RegulonDB	Weak		
EG10731	TU0-14797	1.0	tgi			RegulonDB	Weak		
EG10731	G0-10689	1.0	tgi			RegulonDB	Confirmed		
EG10731	G0-16680	1.0	tgi			RegulonDB	Weak		
EG10643	EG10006	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10012	1.0	tgi			RegulonDB	Weak		
EG10643	TU00198	-1.0	tgi			RegulonDB	Weak		
EG10643	TU00160	-1.0	tgi			RegulonDB	Strong		
EG10643	EG10153	1.0	tgi			RegulonDB	Weak		
EG10643	EG10154	1.0	tgi			RegulonDB	Weak		
EG10643	TU0-6	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG10232	-1.0	tgi			RegulonDB	Strong		
EG10643	EG10233	-1.0	tgi			RegulonDB	Strong		
EG10643	TU0-42696	-1.0	tgi			RegulonDB	Strong		
EG10643	TU00152	-1.0	tgi			RegulonDB	Strong		
EG10643	EG10330	-1.0	tgi			RegulonDB	Strong		
EG10643	EG10331	-1.0	tgi			RegulonDB	Strong		
EG10643	EG10332	-1.0	tgi			RegulonDB	Strong		
EG10643	EG10333	-1.0	tgi			RegulonDB	Strong		
EG10643	TU00159	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10468	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10469	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10470	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10471	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10472	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10473	-1.0	tgi			RegulonDB	Weak		
EG10643	EG10638	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG10639	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG10640	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG10641	1.0	tgi			RegulonDB	Confirmed		
EG10643	TU0-8324	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG10653	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG10654	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG10655	1.0	tgi			RegulonDB	Confirmed		
EG10643	TU0-14739	1.0	tgi			RegulonDB	Confirmed		
EG10643	TU00381	-1.0	tgi			RegulonDB	Strong		
EG10643	TU541	1.0	tgi			RegulonDB	Strong		
EG10643	TU0-8813	-1.0	tgi			RegulonDB	Strong		
EG10643	TU621	-1.0	tgi			RegulonDB	Strong		
EG10643	EG11227	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11228	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11229	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11258	-1.0	tgi			RegulonDB	Strong		
EG10643	EG11369	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11370	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11405	1.0	tgi			RegulonDB	Weak		
EG10643	TU685	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11773	1.0	tgi			RegulonDB	Weak		
EG10643	EG11774	1.0	tgi			RegulonDB	Weak		
EG10643	EG11781	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11781	-1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11799	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11800	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11801	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11802	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11803	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11804	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11805	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11814	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11815	-1.0	tgi			RegulonDB	Weak		
EG10643	EG11945	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11945	-1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11946	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11946	-1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11947	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11947	-1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11948	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11948	-1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11949	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11949	-1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11950	1.0	tgi			RegulonDB	Confirmed		
EG10643	EG11950	-1.0	tgi			RegulonDB	Confirmed		
EG10643	EG12052	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12053	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12054	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12055	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12057	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12058	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12059	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12060	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12061	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12062	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12064	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12067	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12068	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12075	-1.0	tgi			RegulonDB	Weak		
EG10643	EG12076	-1.0	tgi			RegulonDB	Weak		
EG10643	EG12077	-1.0	tgi			RegulonDB	Weak		
EG10643	EG12078	-1.0	tgi			RegulonDB	Weak		
EG10643	EG12079	-1.0	tgi			RegulonDB	Weak		
EG10643	EG12082	1.0	tgi			RegulonDB	Weak		
EG10643	EG12083	1.0	tgi			RegulonDB	Weak		
EG10643	EG12084	1.0	tgi			RegulonDB	Weak		
EG10643	EG12086	1.0	tgi			RegulonDB	Weak		
EG10643	EG12087	1.0	tgi			RegulonDB	Weak		
EG10643	EG12088	1.0	tgi			RegulonDB	Weak		
EG10643	EG12089	1.0	tgi			RegulonDB	Weak		
EG10643	EG12090	1.0	tgi			RegulonDB	Weak		
EG10643	EG12091	1.0	tgi			RegulonDB	Weak		
EG10643	EG12092	1.0	tgi			RegulonDB	Weak		
EG10643	EG12093	1.0	tgi			RegulonDB	Weak		
EG10643	EG12143	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12169	-1.0	tgi			RegulonDB	Strong		
EG10643	EG12195	-1.0	tgi			RegulonDB	Weak		
EG10643	EG12450	-1.0	tgi			RegulonDB	Weak		
EG10643	TU141	-1.0	tgi			RegulonDB	Weak		
EG10643	G6339	-1.0	tgi			RegulonDB	Weak		
EG10643	G6340	-1.0	tgi			RegulonDB	Weak		
EG10643	G6341	-1.0	tgi			RegulonDB	Weak		
EG10643	G6342	-1.0	tgi			RegulonDB	Weak		
EG10643	G6343	-1.0	tgi			RegulonDB	Weak		
EG10643	G6344	-1.0	tgi			RegulonDB	Weak		
EG10643	G6345	-1.0	tgi			RegulonDB	Weak		
EG10643	G6346	-1.0	tgi			RegulonDB	Weak		
EG10643	G6456	1.0	tgi			RegulonDB	Strong		
EG10643	G6457	1.0	tgi			RegulonDB	Strong		
EG10643	TU0-7741	1.0	tgi			RegulonDB	Strong		
EG10643	G6845	-1.0	tgi			RegulonDB	Strong		
EG10643	G6846	-1.0	tgi			RegulonDB	Strong		
EG10643	G6847	-1.0	tgi			RegulonDB	Strong		
EG10643	G6848	-1.0	tgi			RegulonDB	Strong		
EG10643	G6849	-1.0	tgi			RegulonDB	Strong		
EG10643	G6897	-1.0	tgi			RegulonDB	Confirmed		
EG10643	G6898	-1.0	tgi			RegulonDB	Confirmed		
EG10643	G6899	-1.0	tgi			RegulonDB	Confirmed		
EG10643	G6900	-1.0	tgi			RegulonDB	Confirmed		
EG10643	G6901	-1.0	tgi			RegulonDB	Confirmed		
EG10643	G6902	-1.0	tgi			RegulonDB	Confirmed		
EG10643	G6982	1.0	tgi			RegulonDB	Strong		
EG10643	G6983	1.0	tgi			RegulonDB	Strong		
EG10643	G7413	-1.0	tgi			RegulonDB	Weak		
EG10643	G7554	-1.0	tgi			RegulonDB	Weak		
EG10643	TU0-14431	-1.0	tgi			RegulonDB	Strong		
